newspaper_name,headline,article_text,publish_date
NewsDay,"Police investigate killing of 50,000 bees","In what master gardener Peter Garnham calls an ""unthinkable"" and ""senseless"" act of vandalism, someone used a toxic liquid to kill up to 50,000 honeybees that were wintering over at the East End Cooperative Organic Farm in East Hampton.

The dead bees, in four hives on the 42-acre farm, were discovered Dec. 13 by beekeeper Mary Woltz, and the incident was reported to East Hampton town police, Garnham said Friday. Woltz could not be reached for comment.

Garnham, who is chairman of the farm's board of directors and a former beekeeper himself, said the liquid used was believed to be gasoline.

Whoever committed the act knew enough about beekeeping to open the hives, pour the liquid in and then close the hives' entrances so the bees could not get out, he said.

Police confirmed a complaint was filed. The detective on the case could not be reached Friday.

""Any sort of explanation you come up is a real stretch,"" Garnham said. ""To knock out a rival doesn't fit. People who keep bees love bees. It's unthinkable for another beekeeper to do this. It's like fratricide. It's awful.""

Gasoline sometimes is used to kill diseased bees, Garnham said, but these honeybees had no disease.

Get the Breaking News newsletter! Get the latest breaking news as it happens. By clicking Sign up, you agree to our privacy policy.

The farm's board is considering offering a reward to anyone who has information about the incident, he said.

The four hives were situated in the middle of the farm and protected by a stockade fence to block the wind.

""Inside that 15-foot-square enclosure there were four bee hives. Somebody had to know they were there,"" Garnham said. ""It must be a pretty twisted mind.""

What makes the incident even more puzzling, he said, is that the bees would have died in the spring.

""In summer, the life span of a bee is about three weeks,"" said Garnham, who as a master gardener has been specially trained to teach about plants, insects both beneficial and harmful, the growing of vegetables and landscaping.

The East End Cooperative Organic Farm, a not-for-profit organization, was created nine years ago and operates the town-owned community farm at 55 Long Lane, opposite the East Hampton High School athletic field.

Dirt roads crisscross the site, where seven small farms and 120 leased community gardens operate each year. The farms range from 1 to 18 acres, and the gardens are each 20 by 20 feet. Five acres on the farm are used for producing compost.",24/12/2010
NewsDay,Akst: Determining the value of a life,"Daniel Akst is a member of the Newsday editorial board.

See if you can imagine anything worse than this: You're moving your car in your own driveway when you back over a little bump.

But that bump turns out to be your infant son, who dies of his injuries. Now all you have to do is live with what you've done for the rest of your life.

I am a father, and so I wish I could say I was making this up. Unfortunately, this is what happened to a man right here on Long Island.

All of us can agree that no one should have to go through such a thing, which is why Congress passed a law in 2007 that will eventually require rearview cameras on new cars. The National Highway Traffic Safety Administration wants to impose this for all new cars starting Sept. 1, 2014.

The problem is, this will be expensive. The agency estimates that making cars with the necessary equipment will cost an extra $1.9 billion to $2.7 billion annually - the equivalent of a tax on cars, paid by consumers and car companies. The cameras will save - at best - 112 lives and 8,374 injuries yearly, the agency figures.

Combining all this into a single metric, NHTSA says the law will cost $11.8 million to $19.7 million per ""equivalent life saved"" - way more than the $6.1 million value it normally puts on a life. In other words, the law doesn't pay.

So is it a mistake? Well, the camera technology will probably get cheaper over time, lowering the cost. And I can't put a price on the pain we'll prevent in parents who might have run over their children. But perhaps someone should try, because it's amazing how much good you can do with money.

Sign up for The Point Go inside New York politics. By clicking Sign up, you agree to our privacy policy.

Scientists have tried to get a handle on this. Based on clever surveys and other techniques, researchers generally accept the value of $50,000 to $100,000 for a good year of life. And many health interventions clock in at way less - making them bargains.

In one study, flu shots for people ages 50 to 64 cost $34,000 per year of life saved. Antiretroviral therapy for people with HIV was around $30,000 for an extra good year.

Some efforts even saved money. In this category, according to a report from the Robert Wood Johnson Foundation, is immunization for childhood hepatitis A in parts of the United States where the disease is prevalent. I won't even get into what might be accomplished on behalf of Third World children for an absolute pittance.

It's a wonder we haven't gotten around to such things yet, given the evidence we can save lives at little or no cost. But it's human nature to move mountains to save some recognizable person; we care much less about any statistical ""lives"" whose faces we don't know.

Now, sooner or later in such discussions, we are all tempted to ask, ""How can you put a value on a life?"" But when we ask this, we are really asking two questions.

The harder one is, how do you arrive at a number? The answer is contentious, but government agencies and others do the best they can based on various factors, including how much extra people demand to be paid for doing risky jobs.

The second question is, ""How can you possibly be so callous?"" But putting a number on lives is the very opposite of callous.

Sometimes, for example, we do it because someone must be ""compensated"" for a loss, and while money can never make up for the death of a loved one, it's the best we can do.

More important, we try to put a number on the value of a life because resources are finite, and spending a lot of money to save just a few lives could mean the loss of many more that might have been saved by spending in other ways - however callous the calculation may seem.",24/12/2010
NewsDay,"In Patchogue, filling holiday wishes for hundreds","In the small Patchogue office that houses Thursday’s Child, a group that provides services for people with HIV/AIDS, program manager Greg Noone was looking a little frazzled - albeit smiling.

Sitting in front of his desk, the mother of a 17-year-old held up a pair of children’s jeans.

“These are not going to fit her,” she said. “Maybe one leg.”

Noone apologized for the mistake and presented the woman with a $50 gift card to Walmart. He told her to make sure she got her daughter a new pair of jeans for Christmas.

More: Patchogue news | Follow Erin on Twitter | Follow LI Now on Twitter

Just like Santa Claus magically pulling gifts out of a bottomless red bag, Noone has fielded request after request from families that can’t afford to buy gifts for their children all week and never said no. And that’s after he already had a list of 375 children that Thursday’s Child and its partnering organizations were supporting.

“I had seven or eight walk-ins this week,” he said, and in total Thursday’s Child is helping supply presents for more than 400 children across Long Island this Christmas, all of them living with a family member who has HIV/AIDS.

Running the program alongside Thursday’s Child is the Patchogue-based group Blue Angels, founded by Dave Chiarella, Noone said. Blue Angels raises all the money and does all the shopping to get each child on the Thursday’s Child list everything they’ve asked for.

Get the Breaking News newsletter! Get the latest breaking news as it happens. By clicking Sign up, you agree to our privacy policy.

Thursday’s Child works with like organizations around the Island, including Options for Community Living, Economic Opportunity Council of Suffolk, Long Island Association for AIDS Care and Concern for Independent Living, to compile a list of families in need and each child gets to send in his or her own wish list.

On Thursday, Noone said the storage room at the United Methodist Church was looking relatively organized, as bags piled on top of bags filled the room. Each bag had a number attached to it, each number represented a family, to protect their privacy.

There were dolls, clothes, electronic toys and gift cards. Noone said the Blue Angels go above and beyond, purchasing hundreds of dollars worth of merchandise for each family.

“It’s an extraordinary amount of generosity,” he said.

All that was left was the delivery, Noone said, as he walked out the door of his office Thursday evening, his car full of presents, which - like another busy gift-giver - they would be finishing well through Christmas Eve.",23/12/2010
NewsDay,Hot97 DJ suspended after comments about the Haitian community,"Hot97 DJ Cipha Sounds was suspended from the radio station yesterday after an uproar about very insensitive comments the disk jockey made about the Haitian community last week. During the stations morning show, Cipha said, “The reason I’m H.I.V. negative is because I don’t mess with Haitian girls.” Yes, and somehow he though this was funny (ridiculously puzzled face!!).

The station released a statement saying that they would take three measures in order to correct the trauma that these words caused. First, the station announced that DJ Cipha Sounds has been suspended indefinitely. Second, Cipha will immediately undertake sensitivity training focused on the Haitian community and specifically, the challenges the Haitian community has faced in terms of the HIV epidemic. Finally, HOT 97 announced it will work with local community leaders to utilize the influence of HOT 97 to increase awareness of HIV and community programs to address the HIV epidemic.

First of all, WHAT WAS CIPHA THINKING?! After everything these people have had to endure with the earthquake that almost destroyed their homeland in January and HIV is NEVER something to joke about, how could he think this was ok? I grew up in the East Flatbush area of Brooklyn where there is a heavy Haitian population and they are some of the nicest, down to earth and funny people I have ever met. Not to mention they are big supporters of Hot97 especially after the way the station repped hard for the community in the aftermath the earthquake with fundraisers and playing Kompa for the first time ever on the stations airwaves.

For as many times as Funk Master Flex played the sound bite on his show, “Cipha don’t get gassed!!,” he def got gassed by thinking he could say something like this and get away with it. Didn’t he learn anything from the hot mess that was Starr and Buck Wild? This may not be as bad as when Starr played a clip of a plane crashing with people screaming over and over again after Aaliyah died, but this comment is up there. There are just some things you don’t say when you are on a radio show that gets broadcasted to millions.

Below is a video of Cipha apologizing for his comments. Do you think that his suspension was justified? Hit us up with your comments and let us know.",22/12/2010
NewsDay,Vatican clarifies pope’s condom comments,"The Vatican on Tuesday sought to clarify the pope’s controversial comments about condoms and HIV, saying he by no means suggested condom use could be condoned as a means of avoiding pregnancy.

The Vatican’s moral watchdog, the Congregation of the Doctrine of the Faith, issued a statement Tuesday saying some commentators had misunderstood and misrepresented the pope’s remarks in a book-length interview released last month entitled “Light of the World.”

The Vatican has been under pressure from conservative theologians to issue such a clarification amid widespread confusion about what Pope Benedict XVI meant and whether he was breaking with church teaching.

In the book, Benedict said that condoms weren’t the real or moral solution to battling HIV and AIDS. But he said that condom use in some cases, such as for male prostitutes, could be a first step toward a more moral and responsible human sexuality.

The Vatican statement reaffirmed that the church considered prostitution “gravely immoral.”

“However, those involved in prostitution who are HIV positive and who seek to diminish the risk of contagion by the use of a condom may be taking the first step in respecting the life of another even if the evil of prostitution remains in all its gravity,” the statement said.

It insisted that Benedict’s statement was “in full conformity with the moral theological tradition of the church.”",21/12/2010
NewsDay,Thrift store reopens in Lake Ronkonkoma,"The bright red ribbon tied to deck posts in front of Options Thrift Store in Lake Ronkonkoma had barely fallen to the ground after being cut when the store's first sale was completed.

The customer, who had joined the large crowd gathered for the store’s grand reopening on Wednesday, had come in before the ribbon-cutting ceremony to keep warm, and took the opportunity to browse through the merchandise a little early.

“You’re the first!” said Linda Longo, community resource coordinator for Options for Community Living, the organization that runs the thrift store and provides services for people with special needs.

“I wanted to get out before it got crazy,” she said.

The thrift store, at the corner of Hawkins Avenue and Division Street in Lake Ronkonkoma, first opened about 20 years ago and was immediately embraced by the community, said Longo, who has worked with the organization since that time. The store not only provides a service to the community and brings revenue back to the program, she said, but is an important and valuable job-training program for the organization’s residents, who live in community or individual housing run by Options.

About three-and-a-half years ago, the building all but burned down in a fire, Longo said, leaving a void in the program.

“They just stayed put,” Longo said of the residents while the store was closed. “I would meet with them and talk to them about the store to keep everyone interested. And now, it’s wonderful. It’s like we were never closed. Every single person is back, the customers, too.”

Diana Arens, a co-founder and executive director of Options, said they started the store with a meager $5,000 grant, and it has grown over the years. She said Options for Community Living was founded in 1982 and services more than 1,000 families or individuals a year, providing community and individual housing, mental health services and contact to medical services for people with HIV/AIDS.

Get the Breaking News newsletter! Get the latest breaking news as it happens. By clicking Sign up, you agree to our privacy policy.

A large part of the organization’s mission, she said, is to help residents succeed in the community. The opportunity for residents to volunteer at the store advances that mission and helps the residents transition into part-time employment elsewhere.

“It’s a place where they can learn retail skills in a supportive environment,” Arens said. “And they gain self-esteem from doing something satisfying.”

Tonya Bond reached out to Options two years ago when she needed housing. Options accepted her into its program and moved her into a house in Farmingville with two other women. She had a temporary job placement, which ended recently, in time for her to accept a volunteer position at the thrift store while she looks for something permanent.

She said she’s excited to give back to the program and to help others.

“I’m at my best right now,” she said. “I’m optimistic for the future.”



Follow Erin on Twitter

More Lake Ronkonkoma news",09/12/2010
NewsDay,"State honors 2 LI teens for HIV, AIDS education work","Alba Bonilla was in the ninth grade when a table at a local health fair caught her attention. She learned that her home community of Hempstead had one of the highest rates of AIDS-HIV infections in Nassau County and volunteers were needed to educate others about prevention.

""I was shocked,"" said Bonilla, now 15 and in the 10th grade at Hempstead High School. ""And they were telling us if we wanted to join, to help the community and I was like 'I am down for that.' I wanted to help my community.""

Bonilla and Jana Jackson, 17, of Amityville, were among those honored Tuesday in Albany by state Health Commissioner Richard F. Daines for their contributions to HIV and AIDS education. The ceremony at Plaza Convention Center Tuesday marked the observance of World AIDS Day Wednesday. More than 125,000 individuals are living with HIV or AIDS in New York State.

Bonilla volunteers as a youth peer educator for Leadership Training Institute's HIV-AIDS prevention program called Communities of Color, based in Hempstead. Bonilla, who also speaks Spanish, visits local churches and community groups to raise awareness.

""She heard about what we are doing and she said, 'I am willing to give it a shot,' and she is really good at what she does,"" said Preeti Sulibhavi, program manager for Communities of Color.

Bonilla said she believes she connects with her fellow students.

""I am making a difference and I think it's really important,"" she said. ""I am educating teens and I am a teen and other kids understand me.""

Jackson has been the voice of young people at the Long Island Regional Committee's Faith Communities Project, developed by the state Department of Health in recognition of the significant role faith communities play in HIV-AIDS prevention and support/care efforts. As part of the group, Jackson visits local churches to talk about HIV and AIDS. Jackson also educates her peers at Amityville High School.

Get the Breaking News newsletter! Get the latest breaking news as it happens. By clicking Sign up, you agree to our privacy policy.

""Basically it is a topic that a lot of people don't like to talk about and it is a very important topic,"" said Jackson, a high school senior who wants to be a pediatrician.",30/11/2010
NewsDay,Celebrities to sign off social media platforms for charity,"Alicia Keys and Lady Gaga take charity work seriously, and they're going offline to prove it.

Gaga, Justin Timberlake, Usher and other celebrities have joined a new campaign called Digital Life Sacrifice on behalf of Keys' charity, Keep a Child Alive. The entertainers plan to sign off of social media platforms such as Facebook and Twitter on Wednesday, which is World AIDS Day. The participants will sign back on when the charity raises $1 million, The Associated Press reports.

""It's really important and supercool to use mediums that we naturally are on,"" Keys said last week.

For the campaign - which also includes Jennifer Hudson, Ryan Seacrest, KimKardashian, Elijah Wood, Serena Williams and Keys' husband, Swizz Beatz - celebrities have filmed ""last tweet and testament"" videos and will appear in ads showing them lying in coffins to represent what the campaign calls their digital deaths.

""It's so important to shock you to the point of waking up,"" Keys said. ""It's not that people don't care or it's not that people don't want to do something, it's that they never thought of it quite like that."" The campaign puts the disease in perspective, said Keys, who has more than 2.6 million followers on Twitter.

The foundation will accept donations through text messages and bar-code technology, which is featured in the charity's Buy Life campaign. Raised efforts support families affected by HIV/AIDS in Africa and India.",28/11/2010
NewsDay,Diocese seeks to clarify pope's statement on condoms,"Responding to what it characterized as confusion over the pope's comments on condoms, the Diocese of Rockville Centre has posted an article on its website and in its newspaper to try to dispel what a spokesman called media misreporting about Benedict XVI's statements.

In his comments to a German journalist, Benedict said condoms were not ""a real or moral solution,"" but that in some cases their use could be seen as ""a first step in the direction of a moralization, a first assumption of responsibility."" Many people took those comments and others from the Vatican as an endorsement of using condoms to help prevent the spread of AIDS.

In response Wednesday, the diocese said the pope's statements do not change official church policy against birth control, and that Benedict is not endorsing the use of condoms even in specific situations such as an HIV-infected male prostitute - an example the pope alluded to.

""We've been hearing the commotion,"" said diocesan spokesman Sean Dolan. Catholic faithful and even priests want to know ""is there any truth to this? What is the truth? What's happening?""

Dolan said the diocese decided to post on its website the article by John M. Hass, a theologian who is president of the National Catholic Bioethics Center in Philadelphia, to try to answer the questions.

Haas wrote that ""a careful reading of the text could not possibly lead one to conclude that the Pope has approved condom use . . . The interview with Pope Benedict indicates no change in Church teaching but is a renewed call for chastity and abstinence as the most effective means of fighting the spread of AIDS.""

He also wrote that the pope ""expresses hope for the conversion of a sinner by suggesting that the use of a condom MIGHT be an expression of his concern for the 'other.' ""

Dolan also said Benedict was not encouraging HIV-infected male prostitutes - or anyone else - to use condoms. He said such use would merely indicate that ""maybe this person is moving in the right direction morally"" by being concerned for the welfare of another.

Get the Breaking News newsletter! Get the latest breaking news as it happens. By clicking Sign up, you agree to our privacy policy.

Many Church theologians and thinkers contend the pope's comments do represent a clear shift in policies. ""In the past, the Vatican has been so critical of condoms that it has led some Catholics to think that condoms are somehow intrinsically evil - that there is no conceivable situation where they could be used morally,"" said the Rev. Thomas Reese, senior fellow at the Woodstock Theological Center in Washington, D.C. ""The pope's new statement blasts that idea out of the water.""

In an interview, Dolan said major media outlets ""misreported"" the pope's statements. ""The news media outlets went for sensationalism first,"" he said, ""and they kind of forgot about accuracy.""",24/11/2010
NewsDay,Bicycle group donates to Patchogue AIDS charity,"Thursday’s Child of Long Island, a Patchogue-based organization that provides services for Long Islanders with HIV/AIDS, received a $1,500 donation Wednesday from the charity bicycle group Ride to Heal.

Tom Monks and Raul Cotilla, co-founders of Ride to Heal, started the organization in 2008 in memory of Monks’ brother, Jim, who died of AIDS in 1991. The group organizes long- and short-distance rides along the East Coast throughout the year.

“We just wish we could give more,” Monks said Wednesday at Thursday’s Child headquarters.

Gregory Noone, program manager for Thursday’s Child, said donations are crucial for the organization, which has helped families and individuals maintain and manage their care since 1989.

Noone said Thursday’s Child lost millions of dollars in federal funding three years ago and survives on the charity of organizations like Ride to Heal.

“It’s the only way we've survived,” he said. “Because of people like Raul and Tom.”

Noone said the donation will help Thursday’s Child provide food, transportation and housing for its clients.

Follow Erin on Twitter

Get the Breaking News newsletter! Get the latest breaking news as it happens. By clicking Sign up, you agree to our privacy policy.

More Patchogue stories",24/11/2010
NewsDay,Vatican: Condom use less evil than spreading HIV,"In a seismic shift on one of the most profound — and profoundly contentious — Roman Catholic teachings, the Vatican said Tuesday that condoms are the lesser of two evils when used to curb the spread of AIDS, even if their use prevents a pregnancy.

The position was an acknowledgment that the church’s long-held anti-birth control stance against condoms doesn’t justify putting lives at risk.

“This is a game-changer,” declared the Rev. James Martin, a prominent Jesuit writer and editor.

The new stance was staked out as the Vatican explained Pope Benedict XVI’s comments on condoms and HIV in a book that came out Tuesday based on his interview with a German journalist.

The Vatican still holds that condom use is immoral and that church doctrine forbidding artificial birth control remains unchanged. Still, the reassessment on condom use to help prevent disease carries profound significance, particularly in Africa where AIDS is rampant.

“By acknowledging that condoms help prevent the spread of HIV between people in sexual relationships, the pope has completely changed the Catholic discussion on condoms,” said Martin, a liberal-leaning author of several books about spirituality and Catholic teaching.

The development came on a day when U.N. AIDS officials announced that the number of new HIV cases has fallen significantly — thanks to condom use — and a U.S. medical journal published a study showing that a daily pill could help prevent spread of the virus among gay men.

Get the Breaking News newsletter! Get the latest breaking news as it happens. By clicking Sign up, you agree to our privacy policy.

“This is a great day in the fight against AIDS ... a major milestone,” said Mitchell Warren, head of the AIDS Vaccine Advocacy Coalition.

Theologians have debated for years whether it could be morally acceptable for HIV-infected people to use condoms to avoid infecting their partners. The Vatican years ago was reportedly preparing a document on the subject, but it never came out.

The groundbreaking shift, coming as it does from the deeply conservative pontiff, would appear likely to restrain any public criticism from Catholic conservatives, who insisted Tuesday that the pope was merely reaffirming the church’s moral teaching.

Conservatives have feared that a comment like this would give support to Catholics who want to challenge the church’s ban on artificial contraception in an environment where they feel they are under siege from a secular, anti-Catholic culture.

George Weigel, a conservative Catholic writer, said the Vatican was by no means endorsing condom use as a method of contraception or a means of AIDS prevention.

“This is admittedly a difficult distinction to grasp,” he told The Associated Press in an e-mail. What the pontiff is saying is “that someone determined to do something wrong may be showing a glimmer of moral common sense by not doing that wrong thing in the worst possible way — which is not an endorsement of anything.”

Benedict’s comments come at a time when bishops in the United States are intensely focused on upholding the strictest views of Catholic orthodoxy, emphasizing traditional marriage, natural family planning based on a woman’s menstrual cycle and making abortion the most important issue.

In the book, “Light of the World: The Pope, the Church and the Signs of the Times,” Benedict was quoted as saying that condom use by people such as male prostitutes indicated they were moving toward a more moral and responsible sexuality by aiming to protect their partner from a deadly infection.

His comments implied that he was referring primarily to homosexual sex, when condoms aren’t being used as a form of contraception.

However, questions arose immediately about the pope’s intent because the Italian translation of the book used the feminine for prostitute, whereas the original German used the masculine.

The Vatican spokesman, the Rev. Federico Lombardi, told reporters Tuesday that he asked the pope whether he intended his comments to apply only to men. Benedict replied that it really didn’t matter, the important thing was that the person took into consideration the life of another.

“I personally asked the pope if there was a serious, important problem in the choice of the masculine over the feminine,” Lombardi said. “He told me no. The problem is this: ... It’s the first step of taking responsibility, of taking into consideration the risk of the life of another with whom you have a relationship.”

“This is if you’re a man, a woman, or a transsexual. ... The point is it’s a first step of taking responsibility, of avoiding passing a grave risk onto another,” Lombardi said.

Those comments concluded the press conference, and Lombardi took no further questions about how broadly this interpretation could be applied.

The clarification is significant. UNAIDS estimates that 22.4 million people in Africa are infected with HIV, and that 54 percent — or 12.1 million — are women. Heterosexual transmission of HIV and multiple, heterosexual partners are believed to be the major cause of the high infection rates.

Benedict drew harsh criticism when, en route to Africa in 2009, he told reporters that the AIDS problem couldn’t be resolved by distributing condoms. “On the contrary, it increases the problem,” he said then.

In Africa on Tuesday, AIDS activists, clerics and ordinary Africans applauded the pope’s revised comments.

“I say, hurrah for Pope Benedict,” exclaimed Linda-Gail Bekker, chief executive of South Africa’s Desmond Tutu HIV Foundation. She said the pope’s statement may prompt many people to “adopt a simple lifestyle strategy to protect themselves.”

In Sierra Leone, the director of the National AIDS Secretariat predicted condom use would now increase, lowering the number of new infections.

“Once the pope has made a pronouncement, his priests will be in the forefront in advocating for their perceived use of condoms,” said the official, Dr. Brima Kargbo.

Lombardi said Benedict knew full well that his comments would provoke intense debate. Conservative Catholics have been trying to minimize what he said since excerpts were published this weekend in the Vatican newspaper.

The Rev. Tim Finnegan, a conservative British blogger, said he thought the pope’s comments were unwise. “I’m sorry. I love the Holy Father very much; he is a deeply holy man and has done a great deal for the church,” Finnegan said on his blog. “On this particular issue, I disagree with him.”

Lombardi praised Benedict for his “courage” in confronting the problem.

“He did it because he believed that it was a serious, important question in the world of today,” Lombardi said, adding that the pope wanted to give his perspective on the need for greater humanized, responsible sexuality.

Luigi Accatoli, a veteran Vatican journalist who was on the Vatican panel that launched the book, put it this way:

“He spoke with caution and courage of a pragmatic way through which missionaries and other ecclesial workers can help to defeat the pandemic of AIDS without approving, but also without excluding — in particular cases — the use of a condom,” Accatoli said.

The launch of the book, which includes wide-ranging comments on subjects from the sex abuse crisis to Benedict’s belief that popes should resign if physically unable to carry out their mission, drew a packed audience. Making a rare appearance, Benedict’s secretary, Monsignor Georg Gaenswein, sat in the front row — an indication of the event’s significance.

In the book, the pope reaffirms Vatican opposition to homosexual acts and artificial contraception, as well as the inviolability of marriage between man and woman.

But by broadening the condom comments to also apply to women, the pope was saying that condom use is a lesser evil than passing HIV onto a partner, even when pregnancy is possible.

“We’re not just talking about an encounter between two men, which has little to do with procreation. We’re now introducing relationships that could lead to childbirth,” Martin said.

Individual bishops and theologians have applied the lesser evil theory to the condom-HIV issue, but it had previously been rejected at the highest levels of the Vatican, Martin said.

Monsignor Jacques Suaudeau, an expert on the Vatican’s bioethics advisory board, said the pope was articulating the theological idea that there are degrees of evil.

“Contraception is not the worst evil. The church does not see it as good, but the church does not see it as the worst,” he told the AP. “Abortion is far worse. Passing on HIV is criminal. That is absolute irresponsibility.”

He said the pope broached the topic because questions about condoms and AIDS persisted, and the church’s teaching hadn’t been clear. There is no official Vatican policy about condoms and HIV, and Vatican officials in the past have insisted that condoms not only don’t help fight HIV transmission but make it worse because it gives users a false sense of security.

“This pope gave this interview. He was not foolish. It was intentional,” Suaudeau said. “He thought that this was a way of bringing up many questions. Why? Because it’s true that the church sometimes has not been too clear.”

Lombardi said the pope didn’t use the technical terminology “lesser evil” in his comments because he wanted his words to be understood by the general public. Vatican officials, however, said that was what he meant.

“The contribution the pope wanted to give is not a technical discussion with scientific language on moral problems,” Lombardi said. “This is not the job of a book of this type.”",23/11/2010
NewsDay,Study: HIV pill protects healthy gay men from virus,"Scientists have an exciting breakthrough in the fight against AIDS. A pill already used to treat HIV infection turns out to be a powerful weapon in protecting healthy gay men from catching the virus, a global study found.

Daily doses of Truvada cut the risk of infection by 44 percent when given with condoms, counseling and other prevention services. Men who took their pills most faithfully had even more protection, up to 73 percent.

Researchers had feared the pills might give a false sense of security and make men less likely to use condoms or to limit their partners, but the opposite happened — risky sex declined.

The results are ""a major advance"" that can help curb the epidemic in gay men, said Dr. Kevin Fenton, AIDS prevention chief at the U.S. Centers for Disease Control and Prevention. But he warned they may not apply to people exposed to HIV through male-female sex, drug use or other ways. Studies in those groups are under way

now.

""This is a great day in the fight against AIDS ... a major milestone,"" said a statment from Mitchell Warren, head of the AIDS Vaccine Advocacy Coalition, a nonprofit group that works on HIV prevention.

Because Truvada is already on the market, the CDC is rushing to develop guidelines for doctors using it for HIV prevention, and urged people to wait until those are ready.

""It’s not time for gay and bisexual men to throw out their condoms,"" Fenton said. The pill ""should never be seen as a first line of defense against HIV."" As a practical matter, price could limit use. The pills cost from $5,000 to $14,000 a year in the United States, but only 39 cents a day in some poor countries where they are sold in generic form.

Whether insurers or government health programs should pay for them is one of the tough issues to be sorted out, and cost-effectiveness analyses should help, said Dr. Anthony Fauci, director of the National Institute of Allergy and Infectious Diseases.

Get the Breaking News newsletter! Get the latest breaking news as it happens. By clicking Sign up, you agree to our privacy policy.

""This is an exciting finding,"" but it ""is only one study in one specific study population,” so its impact on others is unknown, Fauci said.

His institute sponsored the study with the Bill & Melinda Gates Foundation. Results were reported at a news conference Tuesday and published online by the New England Journal of Medicine.

It is the third AIDS prevention victory in about a year. In September 2009, scientists announced that a vaccine they are now trying to improve had protected one in 3 people from getting HIV in a study in Thailand. In July, research in South Africa showed that a vaginal gel spiked with an AIDS drug could cut nearly in half a woman’s chances of getting HIV from an infected partner.

Gay and bisexual men account for nearly half of the more than 1 million Americans living with HIV. Worldwide, more than 40 million people have the virus, and 7,500 new infections occur each day. Unlike in the U.S., only 5 to 10 percent of global cases involve sex between men.

""The condom is still the first line of defense,” because it also prevents other sexually spread diseases and unwanted pregnancies, said the study leader, Dr. Robert M. Grant of the Gladstone Institutes, a private foundation affliated with the University of California, San Francisco.

But many men don’t or won’t use condoms all the time, so researchers have been testing other prevention tools.

AIDS drugs already are used to prevent infection in health care workers accidentally exposed to HIV, and in babies whose pregnant mothers are on the medication. Taking these drugs before exposure to the virus may keep it from taking hold, just as taking malaria pills in advance can prevent that disease when someone is bitten by an

infected mosquito.

The strategy showed great promise in monkey studies using tenofovir (brand name Viread) and emtricitabine, or FTC (Emtriva), sold in combination as Truvada by California-based Gilead Sciences Inc.

The company donated Truvada for the study, which involved about 2,500 men at high risk of HIV infection in Peru, Ecuador, Brazil, South Africa, Thailand and the United States (San Francisco and Boston). The foreign sites were chosen because of high rates of HIV infection and diverse populations.

More than 40 percent of participants had taken money for sex at least once. At the start of the study, they had 18 partners on average; that dropped to around 6 by the end.

The men were given either Truvada or dummy pills. All had monthly visits to get HIV testing, more pills and counseling. Every six months, they were tested for other sexually spread diseases and treated as needed.

After a median followup of just over a year, there were 64 HIV infections among the 1,248 men on dummy pills, and only 36 among the 1,251 on Truvada.

Among men who took their pills at least half the time, determined through interviews and pill counts, the risk of infection fell by 50 percent. For those who took pills on 90 percent or more days, risk fell 73 percent. Tests of drug levels in the blood confirmed that more consistent pill-taking gave better protection.

The treatment was safe. Side effects were similar in both groups except for nausea, which was more common in the drug group for the first month but not after that. Unintended weight loss also was more common in the drug group, but it occurred in very few. Further study is needed on possible long-term risks.

What’s next?

All participants will get a chance to take Truvada in an 18-month extension of the study. Researchers want to see whether men will take the pill more faithfully if they know it helps, and whether that provides better protection. About 20,000 people are enrolled in other studies testing Truvada or its component drugs around the world.

The government also will review all ongoing prevention studies, such as those of vaccines or anti-AIDS gels, and consider whether any people currently assigned to get dummy medicines should now get Truvada since it has proved effective in gay men.

Gilead also will discuss with public health and regulatory agencies the possibility and wisdom of seeking approval to market Truvada for prevention. The company has made no decision on that, said Dr. Howard Jaffe, president of Gilead Foundation, the company’s philanthropic arm. Doctors can prescribe it for this purpose now if patients are willing to pay for it, and some already do.

Some people have speculated that could expose Gilead to new liability concerns, if someone took the pill and then sued if it did not protect against infection.

""The potential for having an intervention like this that has never been broadly available before raises new questions.

It is something we would have to discuss internally and externally,"" Jaffe said.

Until the CDC’s detailed advice is available, the agency said gay and bisexual men should:

Use condoms consistently and correctly.

Get tested to know their HIV status and that of their partners, and get tested and treated for syphilis, gonorrhea and other infections that raise the risk of HIV.

Get counseling to reduce drug use and risky sex.

Reduce their number of sexual partners.",23/11/2010
