newspaper_name,headline,article_text,publish_date
The Denver Post,King Soopers recalls ground beef for salmonella risk,"Denver-based King Soopers has recalled nearly a half-million pounds of ground beef that could be infected with salmonella, the U.S. Department of Agriculture said Wednesday.

Fourteen illnesses in Colorado have been linked to beef sold between May 23 and June 23.

The strain of salmonella is resistant to many commonly prescribed drugs, the USDA said in the announcement, which could put people at risk for prolonged effects of the illness.

The beef is labeled with the USDA establishment number “EST. 6250” on the front of the package and sold at retail stores in Colorado, Kansas, Missouri, Nebraska, New Mexico, Utah and Wyoming, according to the USDA.

Inspectors are urging King Soopers’ customers to check their freezers for beef that might be included in the recall.

The USDA said it had no reason to believe any of the ground beef was still available in stores.

King Soopers has established a recall hotline: 1-800-632-6900.

Salmonellosis is one of the most common food-related illnesses, but infections can be life-threatening for those with weak immune systems, such as infants, the elderly, chemotherapy patients or people with HIV, according to the USDA.

The most common effects are diarrhea, abdominal cramps and fever. Those with the illness also can experience chills, headache, nausea and vomiting. Symptoms can last up to seven days, the USDA said.

Joey Bunch, The Denver Post",22/07/2009
The Denver Post,Soopers beef recall first for salmonella,"The Colorado Department of Public Health and Environment said today that this week’s recall of King Soopers ground beef is the first time the U.S. Department of Agriculture has issued a beef recall because of salmonella.

The recall includes 466,236 pounds of ground-beef products sold between May 23 and June 23 and is labeled “EST. 6250” on the front of the package.

The meat was sold retail in Colorado, Kansas, Missouri, Nebraska, New Mexico, Utah and Wyoming, according to the USDA.

Fourteen Coloradans have been sickened, with three cases in Boulder County, four cases in Jefferson County, two each in Mesa and Routt counties, and one each in Denver, Douglas, and Larimer counties. Six people have been hospitalized.

Though salmonella is a common bacteria in raw meat, this particular strain is drug-resistent, which may have prompted the federal action, said Alicia Cronquist, an epidemiologist with the Colorado Department of Public Health and the Environment.

She said that the rule of thumb is that for each confirmed case of salmonella, 38 others go unreported because they are untreated stomach ailments or physicians fail to test for it, Cronquist said.

“Potentially, more than 500 people in this state have become ill, and that’s a significant outbreak,” she said.

Federal inspectors are urging King Soopers’ customers to check their freezers for beef that might be included in the recall.

King Soopers has established a recall hotline, 1-800-632-6900.

Salmonellosis is one of the most common food-related illnesses, but infections can be life-threatening for those with weak immune systems, such as babies, the elderly, chemotherapy patients or people with HIV, according to the USDA.

The most common effects are diarrhea, abdominal cramps and fever. Those with the illness also can experience chills, headache, nausea and vomiting. Symptoms can last up to seven days, the USDA said.",23/07/2009
The Denver Post,By the numbers,"As skiers celebrate a winter chock-full of fluffy powder, Colorado forecasters and transportation workers have dealt with a wave of historic avalanches this week that have flooded highways with feet of snow, making for ungodly commutes and dangerous conditions.",02/08/2008
The Denver Post,Highlights of Bush’s week-long Asia trip,"Monday: Departs Washington; en route to Seoul, South Korea, stops at Eielson Air Force Base, Alaska.

Tuesday: Arrives in Seoul.

Wednesday: Meets with South Korean President Lee Myung-Bak; travels to Thailand to meet with the prime minister, Samak Sundaravej, in Bangkok.

Thursday: Gives a speech on U.S. policy in East Asia; visits a center that helps children with HIV/AIDS; participates in lunch with activists from Myanmar.

Friday through Sunday: Helps dedicate the U.S. Embassy in Beijing; attends the Olympic Summer Games; meets with Chinese President Hu Jintao, Premier Wen Jiabao and Vice President Xi Jinping.",02/08/2008
The Denver Post,New doctor raises pulse for multiple sclerosis,"DENVER—High hopes are hanging on Dr. Timothy Vollmer.

Multiple sclerosis patients—who account for one of every 580 Coloradans—are lining up to see a man who believes there will be a cure for their disease and is leading the way in treating their debilitating symptoms.

Since his arrival in town last month, Vollmer has reinvigorated the local MS community. He was the catalyst for an alliance of Denver agencies studying and treating MS that now depend on him to lead research and clinical studies and teach.

“We needed this vision. Vollmer’s on fire,” said Karen Wenzel, executive director of the Rocky Mountain MS Center. “To pull this talent is very hopeful to us.”

MS is the leading cause of disability in young women and the second leading cause in young men. Worldwide, an estimated 2.7 million people have been diagnosed with it.

Yet a cure or even effective treatment remain elusive.

Until 1993 there were no treatments or therapies for MS patients. Now there are six.

“It was a distressing first 20 to 30 years in this disease; we didn’t know how to treat it,” Vollmer said. “The technology had to develop, and we had to learn more about the disease, which led to more studies.”

The University of Colorado Hospital, the University of Colorado Denver and the Rocky Mountain MS Center recently created an alliance to conduct research and provide a range of medical care and community services to MS patients. The new entity is called the Rocky Mountain MS Center at Anschutz Medical Campus and made it possible, after a year of negotiations, to draw Vollmer to town.

Vollmer, 53, comes to Denver from Phoenix, where he was at the Barrow Neurological Institute for six years. Prior to Barrow he was on the faculty at Yale School of Medicine.

Beyond study into the elusive cause of MS, research is focused on three key fronts, he said:

—Diagnosing and treating the disease early enough to keep damage from occurring.

—Shutting down the disease and retraining the central nervous system and how it interacts with the brain.

—And most challenging, stopping MS in those who have already experienced brain damage, and repairing that damage.

One hope lies in a vaccine-like approach, Vollmer said. Scientists are also working to identify what they believe may be a virus that causes the immune system to attack.

“Using those strategies, we can have the success HIV has had and oncology has had,” Vollmer said.

Vollmer has also been developing a molecule for four years that he will continue in Colorado that could be used as part of a treatment.

Other work under way by Vollmer and his colleagues includes trials using drugs approved for other uses.

And Jeffrey Bennett, a clinician and scientist at the University of Colorado Denver School of Medicine, is studying people with optic neuritis, a condition where the optic nerve becomes inflamed, affecting a person’s vision. He is researching those afflicted by it and why so many go on to develop MS. Now the researchers hope that with Vollmer’s name attached to the Rocky Mountain MS Center at Anschutz, more money for more research will flow in.

“If you ask anyone in the world about MS research and clinical trials, they will talk about Vollmer,” said Donald Gilden, chairman of the Department of Neurology at UC Denver.

That was certainly the case with Chris Plant. As soon as he heard Vollmer was considering coming to Colorado, he asked to become his patient, even if it meant flying to Arizona.

Plant, of Littleton, was diagnosed 13 years ago, when he was 29 years old, after experiencing a series of symptoms, including numbness in his hands.

“What really attracted me to him is his dedication to research and to actually making people well,” said Plant, who takes a daily injection. “He is someone that wants to truly make the lives of MS patients better.”

Living with MS is manageable and most others can’t see the pain or the fatigue, but Plant, a member of the RMMSC board, can feel it. One of his legs isn’t as strong as it used to be and in the winter it sometimes drags.

Vollmer’s experience with MS began long before he was a medical student at Stanford University. When he was a teenager the disease struck his aunt, who was in her 20s. She died about a decade later without any treatment.

“The goal is to provide care to the family and not just the person who is affected,” he said. “I hope to provide a higher level of care.”

The RMMSC and the university hope that in pulling together they will all be able to increase the services for patients under Vollmer’s purview.

“We view this as a win-win-win,” said Dr. John Corboy, co-director of the center at Anschutz. “We’ll be able to offer many more services.”

The 30-year-old RMMSC, which recently opened a new clinic on Potomac Street for the uninsured and those on Medicare, is in the process of closing a deal for a new location for its adult day program and owns one of four brain-tissue banks in the nation.

Now it will also push hard to raise millions of dollars for research and for the work of Vollmer and Corboy.

———

On the Net:

Rocky Mountain MS Center: http://www.mscenter.org/index.php/

University of Colorado Health Sciences: http://www.uchsc.edu/index.htm",12/09/2008
The Denver Post,New doctor raises pulse for MS,"High hopes are hanging on Dr. Timothy Vollmer.

Multiple sclerosis patients — who account for one of every 580 Coloradans — are lining up to see a man who believes there will be a cure for their disease and is leading the way in treating their debilitating symptoms.

Since his arrival in town last month, Vollmer has reinvigorated the local MS community. He was the catalyst for an alliance of Denver agencies studying and treating MS that now depend on him to lead research and clinical studies and teach.

“We needed this vision. Vollmer’s on fire,” said Karen Wenzel, executive director of the Rocky Mountain MS Center. “To pull this talent is very hopeful to us.”

MS is the leading cause of disability in young women and the second leading cause in young men. Worldwide, an estimated 2.7 million people have been diagnosed with it.

Yet a cure or even effective treatment remain elusive.

Until 1993 there were no treatments or therapies for MS patients. Now there are six.

“It was a distressing first 20 to 30 years in this disease; we didn’t know how to treat it,” Vollmer said. “The technology had to develop and we had to learn more about the disease, which led to more studies.”

The University of Colorado Hospital, the University of Colorado Denver and the Rocky Mountain MS Center recently created an alliance to conduct research and provide a range of medical care and community services to MS patients. The new entity is called the Rocky Mountain MS Center at Anschutz Medical Campus and made it possible, after a year of negotiations, to draw Vollmer to town.

Vollmer, 53, comes to Denver from Phoenix, where he was at the Barrow Neurological Institute for six years. Prior to Barrow he was on the faculty at Yale School of Medicine.

Beyond study into the elusive cause of MS, research is focused on three key fronts, he said:

• Diagnosing and treating the disease early enough to keep damage from occurring.

• Shutting down the disease and retraining the central nervous system and how it interacts with the brain.

• And most challenging, stopping MS in those who have already experienced brain damage, and repairing that damage.

One hope lies in a vaccine-like approach, Vollmer said. Scientists are also working to identify what they believe may be a virus that causes the immune system to attack.

“Using those strategies, we can have the success HIV has had and oncology has had,” Vollmer said.

Vollmer has also been developing a molecule for four years that he will continue in Colorado that could be used as part of a treatment.

Other work underway by Vollmer and his colleagues includes trials using drugs approved for other uses.

And Jeffrey Bennett, a clinician and scientist at the University of Colorado Denver School of Medicine, is studying people with optic neuritis, a condition where the optic nerve becomes inflamed, affecting a person’s vision. He is researching those afflicted by it and why so many go on to develop MS.

Now the researchers hope that with Vollmer’s name attached to the Rocky Mountain MS Center at Anschutz, more money for more research will flow in.

“If you ask anyone in the world about MS research and clinical trials, they will talk about Vollmer,” said Donald Gilden, chairman of the Department of Neurology at UC Denver.

That was certainly the case with Chris Plant. As soon as he heard Vollmer was considering coming to Colorado, he asked to become his patient, even if it meant flying to Arizona.

Plant, of Littleton, was diagnosed 13 years ago, when he was 29 years old, after experiencing a series of symptoms, including numbness in his hands.

“What really attracted me to him is his dedication to research and to actually making people well,” said Plant, who takes a daily injection. “He is someone that wants to truly make the lives of MS patients better.”

Living with MS is manageable and most others can’t see the pain or the fatigue, but Plant, a member of the RMMSC board, can feel it. One of his legs isn’t as strong as it used to be and in the winter it sometimes drags.

Vollmer’s experience with MS began long before he was a medical student at Stanford University. When he was a teenager the disease struck his aunt, who was in her 20s. She died about a decade later without any treatment.

“The goal is to provide care to the family and not just the person who is affected,” he said. “I hope to provide a higher level of care.”

The RMMSC and the university hope that in pulling together they will all be able to increase the services for patients under Vollmer’s purview.

“We view this as a win-win-win,” said Dr. John Corboy, co-director of the center at Anschutz. “We’ll be able to offer many more services.”

The 30-year-old RMMSC also recently opened a new clinic on Potomac Street for the uninsured and those on Medicare, is in the process of closing a deal for a new location for its adult day program, and owns one of four brain-tissue banks in the nation.

Now it will also push hard to raise millions of dollars for research and for the work of Vollmer and Corboy.",05/09/2008
The Denver Post,New doctor raises pulse for MS,"High hopes are hanging on Dr. Timothy Vollmer.

Multiple sclerosis patients — who account for one of every 580 Coloradans — are lining up to see a man who believes there will be a cure for their disease and is leading the way in treating their debilitating symptoms.

Since his arrival in town last month, Vollmer has reinvigorated the local MS community. He was the catalyst for an alliance of Denver agencies studying and treating MS that now depend on him to lead research and clinical studies and teach.

“We needed this vision. Vollmer’s on fire,” said Karen Wenzel, executive director of the Rocky Mountain MS Center. “To pull this talent is very hopeful to us.”

MS is the leading cause of disability in young women and the second leading cause in young men. Worldwide, an estimated 2.7 million people have been diagnosed with it.

Yet a cure or even effective treatment remain elusive.

Until 1993 there were no treatments or therapies for MS patients. Now there are six.

“It was a distressing first 20 to 30 years in this disease; we didn’t know how to treat it,” Vollmer said. “The technology had to develop and we had to learn more about the disease, which led to more studies.”

The University of Colorado Hospital, the University of Colorado Denver and the Rocky Mountain MS Center recently created an alliance to conduct research and provide a range of medical care and community services to MS patients. The new entity is called the Rocky Mountain MS Center at Anschutz Medical Campus and made it possible, after a year of negotiations, to draw Vollmer to town.

Vollmer, 53, comes to Denver from Phoenix, where he was at the Barrow Neurological Institute for six years. Prior to Barrow he was on the faculty at Yale School of Medicine.

Beyond study into the elusive cause of MS, research is focused on three key fronts, he said:

• Diagnosing and treating the disease early enough to keep damage from occurring.

• Shutting down the disease and retraining the central nervous system and how it interacts with the brain.

• And most challenging, stopping MS in those who have already experienced brain damage, and repairing that damage.

One hope lies in a vaccine-like approach, Vollmer said. Scientists are also working to identify what they believe may be a virus that causes the immune system to attack.

“Using those strategies, we can have the success HIV has had and oncology has had,” Vollmer said.

Vollmer has also been developing a molecule for four years that he will continue in Colorado that could be used as part of a treatment.

Other work underway by Vollmer and his colleagues includes trials using drugs approved for other uses.

And Jeffrey Bennett, a clinician and scientist at the University of Colorado Denver School of Medicine, is studying people with optic neuritis, a condition where the optic nerve becomes inflamed, affecting a person’s vision. He is researching those afflicted by it and why so many go on to develop MS.

Now the researchers hope that with Vollmer’s name attached to the Rocky Mountain MS Center at Anschutz, more money for more research will flow in.

“If you ask anyone in the world about MS research and clinical trials, they will talk about Vollmer,” said Donald Gilden, chairman of the Department of Neurology at UC Denver.

That was certainly the case with Chris Plant. As soon as he heard Vollmer was considering coming to Colorado, he asked to become his patient, even if it meant flying to Arizona.

Plant, of Littleton, was diagnosed 13 years ago, when he was 29 years old, after experiencing a series of symptoms, including numbness in his hands.

“What really attracted me to him is his dedication to research and to actually making people well,” said Plant, who takes a daily injection. “He is someone that wants to truly make the lives of MS patients better.”

Living with MS is manageable and most others can’t see the pain or the fatigue, but Plant, a member of the RMMSC board, can feel it. One of his legs isn’t as strong as it used to be and in the winter it sometimes drags.

Vollmer’s experience with MS began long before he was a medical student at Stanford University. When he was a teenager the disease struck his aunt, who was in her 20s. She died about a decade later without any treatment.

“The goal is to provide care to the family and not just the person who is affected,” he said. “I hope to provide a higher level of care.”

The RMMSC and the university hope that in pulling together they will all be able to increase the services for patients under Vollmer’s purview.

“We view this as a win-win-win,” said Dr. John Corboy, co-director of the center at Anschutz. “We’ll be able to offer many more services.”

The 30-year-old RMMSC also recently opened a new clinic on Potomac Street for the uninsured and those on Medicare, is in the process of closing a deal for a new location for its adult day program, and owns one of four brain-tissue banks in the nation.

Now it will also push hard to raise millions of dollars for research and for the work of Vollmer and Corboy.

Disease often hits early

Multiple sclerosis is an autoimmune disease that causes the body’s immune system to attack myelin, a fatty substance in the central nervous system that helps nerve fibers conduct electrical impulses to and from the brain. Symptoms include changes to vision, muscle weakness, balancing problems, fatigue and numbness.

• 80 percent of patients develop MS between the ages of 16 and 45.

• Women are diagnosed with MS twice as often as men.

• Over 400,000 Americans have been diagnosed with MS.

• The incidence of MS is higher north of the 38th parallel. The 40th parallel runs through Boulder.

• 70 percent of people living with MS have a level of impairment that interferes with at least one essential daily task.

• After 15 years of disease, 50 percent will require at least a cane to walk.

Sources: National MS Society, the Mayo Clinic, the National Institute of Neurological Disorders & Stroke and the North American Research Committee on Multiple Sclerosis",06/09/2008
The Denver Post,Press Club toast for Bob Costas should be “here’s to your health”,"Hey, Bob Costas, how you feeling?

The legendary NBC sportscaster is down to receive the Denver Press Club’s Damon Runyon Award on June 22. It’s the 13th annual dinner for the lucky winner.

Well, maybe not so lucky. Winners of the Damon Runyon Award have a habit of dropping dead. The latest example is David Halberstam. He won the Runyon in 2002 and died Monday in a car accident.

That brings the total to five dead honorees. Passed away are Mike Royko, Herb Caen, Molly Ivins, Ed Bradley and Halberstam. The last three died in the past six months. The first honoree, Jimmy Breslin in 1995, had a stroke – but that was before the award, and he’s hanging in there.

“Eventually everybody (dies),” says Press Club president Bruce Goldberg. “The award is for long-term accomplishments, and we were honored to have them here. But it’s not like the Sports Illustrated cover jinx.”

Maybe it’s worse.

Goldie gold

Goldie Hawn, who lives some of the year near Aspen, came down the hill Monday night to speak at the Unique Lives & Experiences series. (Doris Kearns Goodwin comes to the Buell for the series Tuesday.)

Hawn came on stage wearing brown suede Uggs and a black Prada cocktail dress. Mix ‘n’ match. She carried a pair of Lucite sandals – just to show the crowd that she actually had some nice shoes, but the Uggs were too comfy. She talked for about an hour, did a 30-minute Q&A and then was mobbed backstage by patrons eager to press the flesh with fame.

The last two questions thrown at her: In which movie did she portray a character most like herself? “Seems Like Old Times,” made in 1980. And who, besides longtime partner Kurt Russell, was her favorite leading man? Chevy Chase.

“We had a lot of fun,” she said.

It was a tough Tuesday for Hawn, however. The bad weather spooked her, so she didn’t fly private or commercial to Toronto, reskedding a speech there.

City spirit

Project Angel Heart’s annual Dining Out for Life comes down tonight. More than 300 top Denver, Boulder and Colorado Springs restaurants donate 25 percent of their food sales to the service org – which delivers meals to people living with HIV/AIDS, cancer and other life-threatening illnesses. Jesse Morreale at Mezcal and Sketch has rounded up some local “celebs” to make drinks, hang out and schmooze for the cause. Look for Patty Calhoun, Lannie Garrett, Jen Schiavone and Devany McNeil at Mezcal; Holly Kylberg, Barry Fey and Pat “Gabby Gourmet” Miller at Sketch. Go to projectangelheart.org. … Boulder babe Jessica Biel is on People Magazine’s Most Beautiful People 2007 roster – in the Stars Without Makeup Section. Says Jessica: “I find that men, in my past, have preferred me without it. They always said, ‘No, take that off.”‘ … CoBiz Biz Bash brings the Doobie Brothers to the Fillmore May 17 to benefit Denver Children’s Home and Urban Peak. … Sez who: “How beautiful you are, now that you love me.” Marlene Dietrich

Bill Husted’s column appears Sunday, Tuesday, Thursday and Friday. Husted also appears Tuesdays and Fridays on “Good Day Colorado” on Fox 31. You can reach him at 303-820-1486 or bhusted@denverpost.com. Take a peek at Husted’s next column at denverpostbloghouse.com/husted.",25/04/2007
The Denver Post,Hated foes no longer,"There is a body of thought in professional sports that says rivalries – the stuff of heat and passion and acrimony – are on the wane.

Sure, there are rivalries, but are they too manufactured? Has it become too much a case of “our mercenaries vs. your mercenaries?” Has big money and free agency made today’s rivalries more trumped up than real?

“I just don’t see the kinds of bloodthirsty rivalries that you had in the past,” Hall of Fame NHL coach Scotty Bowman says. “Players are friends with the other team now. You didn’t have that in the past. If you were caught talking to another player, teammates and coaches would frown. Teams change so often now that rivalries are harder to establish.”

Many great rivalries still exist in college sports, such as Duke vs. North Carolina in basketball and Auburn vs. Alabama in football. But pro sports seem to have suffered a drop in good old-fashioned grudge matches.

Individual rivalries are perhaps even harder to find. Where are the Muhammad Ali-Joe Frazier days, when it was impossible to be neutral as a fan? You were either an Ali guy or a Frazier guy. Where is the Larry Bird-Magic Johnson type of rivalry? Or the Joe DiMaggio-Ted Williams-style feuds?

Try to come up with a top 10 list of the best individual rivalries of all time, and it seems like all of them are from the distant past – although Roger Federer vs. Rafael Nadal – French Open finalists today – has the making of a great rivalry over the next few years.

Is there a lack of rivalries because of the increased financial comfort and notoriety of today’s pro athlete, and the vast increase in sports media that has made athletes more wary of controversy?

Whatever the reasons, here’s hoping the great one-on-one rivalries of the future can approximate these 10 from the past.

10 Gordie Howe

vs. “Rocket” Richard

Forgotten among today’s young hockey fans is just how bitter this personal rivalry was.

Both played right wing, on Original Six NHL teams. Both wore No. 9. Each player took turns winning goal-scoring championships, and Stanley Cups. Each played stylish, skillful games, but turned mean at the slightest provocation. Gordie Howe was a farm boy from Saskatchewan while Maurice Richard was French-Canadian. It was Red Wings vs. Canadiens, English vs. French, one great winger against another.

They met seven times in the playoffs, four times in the Finals. Howe’s teams won four meetings, including three of four in the Finals.

9 Bjorn Borg

vs. John McEnroe

They met 14 times, not including exhibitions. Borg won seven matches, McEnroe won seven.

They were a great contrast of style and temperament: Borg, the smooth, unflappable Swede, against the loudmouth New Yorker McEnroe. Their greatest match was the 1980 Wimbledon finals, which Borg won but is best remembered for the 18-16 tiebreaker McEnroe won to force a fifth set.

Tennis just didn’t get any better when these two went at it in their primes. Borg won 62 career matches to McEnroe’s 77, partly because he walked away from the game at an early age.

8 Carlton Fisk

vs. Thurman Munson

Some baseball historians believe the Yankees-Red Sox rivalry didn’t get truly nasty until these two came along, vying for the title of best catcher in the American League in the 1970s.

These two hated each other, period. Munson, a stumpy, mustachioed catcher from Ohio, resented the taller, more athletic and articulate Fisk. Fisk got more ink, but Munson’s teams won more.

Both were leaders of their teams and as tough as they came. They had a major brawl in 1972 when Munson barreled into Fisk at home plate, and the feud continued until Munson’s tragic death in a plane crash in 1979. Fisk was broken up by Munson’s death, and later called him one of the greatest players he ever played against.

7 Joe Louis

vs. Max Schmeling

When the German Schmeling became the first to beat the American Louis, in a 12-round match in 1936, he became a hero to the Nazi Party.

Problem was, Schmeling wanted nothing to do with Adolf Hitler and his politics. That didn’t stop Schmeling’s rematch with Louis, at Yankee Stadium in 1938, from being billed as a collision between world powers that soon would be at war. There may never be as much pure hype as there was before the rematch, but it didn’t last long. Louis knocked out Schmeling in 124 seconds.

The two men ended up good friends, with Schmeling helping to pay for Louis’ funeral.

6 Ted Williams

vs. Joe DiMaggio

It seems hardly imaginable, but the year Williams became the last player to hit .400 (.406 in 1941), he didn’t even win the American League MVP award.

Joltin’ Joe of the Yankees did. That was the year DiMaggio hit in 56 consecutive games, and their personal rivalry kept on from there. The men weren’t bitter enemies, but relations were often strained. Things didn’t get much better after they retired, with Williams proclaiming himself the greatest hitter who ever lived, while DiMaggio insisted on being introduced as the “World’s Greatest Living Ballplayer.”

Williams finished with better hitting statistics but never won a World Series, which DiMaggio did so regularly.

5 Jack Nicklaus

vs. Arnold Palmer

From 1960-66, these golfers combined to win six of seven Masters titles. When Nicklaus beat Palmer for the 1962 U.S. Open on his home course, the Oakmont Country Club just outside of Pittsburgh, a fierce rivalry kicked into gear. Nicklaus became the dominant force in golf, winning a record 18 majors, including six Masters green jackets, but Palmer was the charismatic crowd pleaser, with Arnie’s Army following his every step.

Their rivalry helped bring golf into the mainstream of American sports in the 1960s. The two were uneasy together in the early days, but became good friends in their later years.

4 Chris Evert

vs. Martina Navratilova

They met a staggering 80 times from 1973-88, not including numerous exhibitions.

In the end, their rivalry in women’s tennis was about as even as it could get. Navratilova won 43 of the 80 matches, but each finished with 18 Grand Slam singles titles.

Evert was the patient one from the baseline, while Navratilova was the hard-charging, more emotional player. They were barely cordial during the rivalry, but, as often is the case, they became good friends when their playing days ended. They often socialize in Aspen.

3 Larry Bird

vs. Magic Johnson

After playing against each other for the 1979 NCAA title, this pair would take the NBA to dizzying new heights in popularity in the 1980s – fueled in part by their bitter personal rivalry.

Johnson was from the “Showtime” Lakers, while Bird played for blue-collar Boston. Johnson won the college title game and a championship his first year with the Lakers, while Bird won rookie of the year and a title in his second year.

Bird won the first team matchup, in the 1984 Finals, but Johnson’s Lakers won in 1985 and 1987. Bird, a supreme trash talker, would yell, “Hey, I got a little one” when Johnson ended up guarding Bird on a switch. It wasn’t until they filmed a commercial together in 1984 that the two became more friendly, and when Johnson was diagnosed with HIV, one of the first people who called him was Bird.

2 Wilt Chamberlain

vs. Bill Russell

Their teams would meet 142 times in their long NBA careers, with Russell’s Boston Celtics winning 85. While Russell clearly could claim superiority in overall team success, winning 11 championships overall to Chamberlain’s two, Wilt’s backers could point to his astounding statistics in arguing their man was better.

Chamberlain averaged 28.7 points and 28.7 rebounds per game against Russell, who averaged 14.5 points and 23.7 rebounds. Chamberlain scored 62 points on Russell in a Jan. 14, 1962, game. But Russell’s team won, 145-136.

All in all, it was The Rivalry of all of basketball, not to be remotely approached until Bird and Magic came along.

—————————————-

1 Joe Frazier vs. Muhammad Ali

There was unparalleled hype surrounding these two legendary boxers when they fought. They met three times, including 1975’s “Thrilla in Manila” that was watched by 700 million people worldwide. Frazier was the working man’s hero, the quiet, plodding puncher from Philadelphia who was always coming hard. Ali was the brash, controversial showman who converted to Islam and talked about how pretty he was.

There was genuine animosity between the two, especially from Frazier’s camp, but they respected each other and helped take boxing to new heights. Ali won two of the three bouts and will always be known as “The Greatest” to millions of boxing fans.",08/06/2007
The Denver Post,Bill puts science in school sex ed,"Jinny Apodaca’s 2-year-old daughter sat on her lap Thursday as she asked legislators to pass a law that would require school districts to teach kids science-based sex education.

Apodaca was a 14-year-old middle schooler when she got pregnant, and she wishes she had been taught about condoms and birth-control pills and how to say no.

After two hours of passionate testimony, the House Education Committee advanced legislation mandating public schools teach kids the latest about AIDS, hepatitis C and the link between the human papilloma virus and cervical cancer.

House Bill 1292 says schools should emphasize abstinence, including from oral sex, and it says districts should involve parents in curriculum planning.

But it updates state law to make sure all public schools are teaching more than just abstinence.

Every hour one Colorado girl younger than 18 gets pregnant, a statistic that pushed Rep. Nancy Todd, D-Aurora, to introduce the emotionally charged legislation. About 12,130 teens get pregnant every year in Colorado, her bill says.

Todd, a former teacher, choked up before she moved the bill to the House floor.

“If this was a perfect world, we wouldn’t have to discuss this,” she said. “Families would take care of it.”

Rep. Tom Massey, a Republican from Poncha Springs, abandoned the other four Republicans on the committee to support the bill. He said he wished all children received adequate information on sex education from their parents but said that isn’t the case.

“Regretfully, we have to deal with something called hormones,” said Massey, who has teenage boys. “It’s regretful that we put this on our school districts sometimes to be the purveyors of information like this.”

Rep. Cory Gardner, R-Yuma, said he fears the legislation will make Colorado school districts ineligible for federal grant funding strictly tied to abstinence-only programs. Colorado organizations, including one school district, get just under $500,000 a year from the federal government for those programs.

“It seems like we are taking abstinence out and putting contraception in,” he said, referring to Gov. Bill Ritter’s plan to lift eligibility restrictions on state-funded pregnancy prevention and family-planning programs.

Organizations that promote abstinence – including the Colorado Catholic Conference and the Colorado Family Institute – testified against the bill, saying it would strip local school districts of options and could eliminate federal funding for their programs.

But Rep. Michael Merrifield, a Colorado Springs Democrat who leads the Education Committee, equated the federal money to being “blackmailed” into providing kids with “misinformation and incomplete information” about sex.

Deirdre Maloney, executive director of the Colorado AIDS Project, said it’s foolish to assume all teens are abstaining from sex, and “to hide information from them because it makes us uncomfortable is irresponsible.”

Every hour in this country two teens are infected with HIV, she said.

The bill passed 9-4 and is headed to the full House.

Staff writer Jennifer Brown can be reached at 303-954-1593 or jenbrown@denverpost.com.",22/02/2007
The Denver Post,Jones' charitable side offers eBay bidders a piece of Haggard history,"Mike Jones is having a tough week, but he’s doing a good thing.

There was a fire in another apartment of his Capitol Hill building. Smoke damage forced him to move into a Colfax hotel. Bummer.

Jones is the gay masseur/body builder who brought down evangelical preacher Ted Haggard with revelations of a three-year sexual relationship. Now Haggard says he’s 100 percent hetero after some counseling. And Jones says he’s out of the back-rub business and auctioning off his purple massage table on eBay. Coloradoconfidential.com broke the story over the weekend and Jones confirmed it Monday. “I’m done with the business,” he told me.

He wants to donate the auction money to Project Angel Heart, an agency that feeds people living with HIV/AIDS, cancer and other life-threatening illnesses.

When I told PAH, they were thrilled. “That’s great!” said development director Mindy Davidson. This is nice timing, as PAH will serve its 2 millionth meal on Saturday.

It should be up on eBay soon, he says. “And if someone wants, I’ll autograph it. This is where it all happened.”

Call the cops

The Police are coming to Denver June 9. Fresh off the U.K. rock trio’s reunion performance of “Roxanne” at Sunday night’s Grammy Awards ceremony (the high point of that stinker), the group announced Monday a giant world tour from The Whisky nightclub in Los Angeles that will include the June 9 pullover at the Can.

Exact ticket prices and on-sale dates were not announced for Denver, but should range between $50-$225 before fees – to see Sting, drummer Stuart Copeland and Andy Summers playing together. The group broke up in 1984 and has only played together sparingly since then.

This year marks the 30th anniversary of “Roxanne,” the single that turned the heat on The Police.

Be mine

Kris Kenny is probably Denver’s best known matchmaker. Her company Kris Kenny Connections has been in the biz for four years – and she has eight marriages to show for it. She’s getting married herself in the fall to pizza tycoon John LeBel.

Kinny has a lot of advice for her clients, like the importance of listening. I always tell her, “Listening – it’s the unsafest sex of all.”

Biggest “don’t”: No gabbing about your ex.

City spirit

SkyWest flew Flight 4047 from Aspen to Salt Lake City 16 times in December and it was late 100 percent of the time, making it the most frequently delayed flight in the country … The Purple Martini spots hold their Single in the City Parties on Wednesday night, dames get first drink free … Marquee at 15th Street Tavern: “Barfly Special. Come in and drink.” … Sez who: “To love is to suffer. To avoid suffering one must not love. But then one suffers from not loving. Therefore to love is to suffer, not to love is to suffer. To suffer is to suffer. To be happy is to love. To be happy then is to suffer. But suffering makes one unhappy. Therefore, to be unhappy one must love, or love to suffer, or suffer from too much happiness. I hope you’re getting this down.” Woody Allen

Bill Husted’s column appears Sunday, Tuesday, Thursday and Friday. Husted also appears Tuesdays and Fridays on “Good Day Colorado” on Fox 31. You can reach him at 303-954-1486 or at bhusted@denverpost.com. Take a peek at Husted’s next column at denverpostbloghouse.com/husted.",12/02/2007
